date,open,high,low,close,volume
2010/7/14,16180,16260,16165,16195,150002
2010/7/15,16100,16185,16030,16130,157818
2010/7/16,16165,16280,16135,16265,163854
2010/7/19,16260,16410,16255,16385,174114
2010/7/20,16340,16375,16270,16320,153750
2010/7/21,16260,16270,16135,16180,251496
2010/7/22,16250,16310,16220,16255,150198
2010/7/23,16320,16380,16315,16340,120610
2010/7/26,16395,16495,16390,16450,181832
2010/7/27,16505,16530,16290,16295,163672
2010/7/28,16300,16390,16250,16385,188054
2010/7/29,16355,16425,16300,16365,172298
2010/7/30,16380,16490,16355,16480,131912
2010/8/2,16630,16735,16585,16660,172424
2010/8/3,16665,16780,16605,16700,198278
2010/8/4,16780,16815,16690,16720,136648
2010/8/5,16720,16745,16615,16635,109880
2010/8/6,16720,16765,16685,16740,105352
2010/8/9,16755,16765,16665,16730,106316
2010/8/10,16700,16960,16690,16825,265004
2010/8/11,16885,17010,16845,16880,144322
2010/8/12,16860,16960,16850,16875,106494
2010/8/13,17080,17195,17065,17135,124810
2010/8/16,17150,17185,17100,17155,75822
2010/8/17,17110,17130,17080,17105,45414
2010/8/18,17080,17180,17080,17120,67454
2010/8/19,17100,17160,17040,17120,74286
2010/8/20,17080,17160,16895,16895,172942
2010/8/23,16935,17000,16920,16965,63812
2010/8/24,16970,17130,16955,17095,118880
2010/8/25,17200,17235,17140,17150,131502
2010/8/26,17160,17190,17125,17180,77270
2010/8/27,17255,17400,17240,17395,103294
2010/8/30,17340,17460,17335,17370,85522
2010/8/31,17790,17950,17790,17910,103284
2010/9/1,17895,17930,17845,17915,91514
2010/9/2,18005,18220,18000,18185,123858
2010/9/3,18400,18495,18340,18490,162082
2010/9/6,18495,18925,18450,18790,301072
2010/9/7,18830,19055,18640,18965,726342
2010/9/8,19020,19100,18780,18855,719708
2010/9/9,18890,18935,18625,18875,806924
2010/9/10,18910,19325,18840,19305,802498
2010/9/13,19310,19375,19100,19230,1007984
2010/9/14,19345,19515,19330,19510,863098
2010/9/15,19630,19830,19470,19605,1046168
2010/9/16,19520,19560,19370,19520,797940
2010/9/17,19695,19945,19660,19915,737124
2010/9/20,20450,20600,20365,20600,85298
2010/9/21,21190,21725,20800,21685,1588808
2010/9/24,21190,21725,20800,21685,1588808
2010/9/27,22000,22000,21220,21635,1763526
2010/9/28,22040,22230,21875,22185,1255850
2010/9/29,22120,22125,21175,21280,1212430
2010/9/30,20960,21675,20775,21640,1776836
2010/10/7,20960,21675,20775,21640,1776836
2010/10/8,22000,22600,22000,22600,291996
2010/10/11,23800,24280,23490,23965,1349812
2010/10/12,23880,23990,23250,23500,2297000
2010/10/13,23510,23720,23310,23600,1676282
2010/10/14,23780,24480,23465,24480,1742300
2010/10/15,24680,24680,23960,24230,1613400
2010/10/18,23330,23890,23330,23750,1505378
2010/10/19,24050,24345,23790,23940,1249272
2010/10/20,23460,24470,23350,24390,1252726
2010/10/21,24800,25045,24665,24995,1151246
2010/10/22,24880,25200,24780,25145,1040488
2010/10/25,25880,26270,25855,26270,337860
2010/10/26,27500,27980,26800,27135,1143600
2010/10/27,27880,27910,26535,26765,1726012
2010/10/28,26700,27900,26700,27825,1402472
2010/10/29,27295,27610,26800,27245,1865316
2010/11/1,28020,28585,27710,28510,973236
2010/11/2,28560,28900,28240,28770,1704500
2010/11/3,29460,29980,29280,29715,1457600
2010/11/4,29650,29920,29550,29855,1057202
2010/11/5,30510,31235,30505,31235,541684
2010/11/8,31400,33295,31245,32970,1268766
2010/11/9,33080,33515,31960,33005,1694108
2010/11/10,33520,33720,32100,32350,1507100
2010/11/11,31900,32170,31345,31345,247574
2010/11/12,29330,29700,29290,29290,85144
2010/11/15,27155,28700,27150,28120,1421800
2010/11/16,28360,29285,27720,28330,1602304
2010/11/17,27090,28080,27090,27090,1204100
2010/11/18,27300,28300,26100,27430,1994452
2010/11/19,28115,28185,26460,27180,1942408
2010/11/22,26185,26900,25850,25870,1300582
2010/11/23,26000,26085,25125,25225,1385000
2010/11/24,24800,26130,24600,25880,2631106
2010/11/25,26000,26050,25210,25235,1993852
2010/11/26,25335,25395,24320,24460,1605194
2010/11/29,24355,25475,24180,25240,1937030
2010/11/30,25250,25560,24435,25515,2228102
2010/12/1,25405,25670,25095,25380,1877224
2010/12/2,26100,26580,25870,26365,1554216
2010/12/3,26585,27265,26490,26815,1912534
2010/12/6,27350,27685,26970,27020,1861900
2010/12/7,26935,27420,26630,27415,1727270
2010/12/8,27000,27110,26305,26350,1518082
2010/12/9,26850,26980,26160,26345,1836476
2010/12/10,26700,26835,26370,26760,1679794
2010/12/13,26590,27700,26510,27570,1519192
2010/12/14,27820,28245,27735,28105,1531696
2010/12/15,27895,27985,27380,27395,1438466
2010/12/16,27490,27950,27320,27650,1396552
2010/12/17,27795,28060,27630,27845,1218910
2010/12/20,28210,28690,28050,28425,1370166
2010/12/21,28800,29040,28600,28995,1267400
2010/12/22,28790,28850,27530,27675,1443800
2010/12/23,27600,28080,27385,27865,1379500
2010/12/24,27955,28125,27485,27815,1179838
2010/12/27,27525,27935,27525,27680,840478
2010/12/28,27800,27890,27700,27780,524886
2010/12/29,27650,27770,26985,27665,1021004
2010/12/30,27400,27980,27265,27950,825584
2010/12/31,27755,28395,27750,28365,728444
2011/1/4,28250,28350,27895,28145,598186
2011/1/5,28125,28540,28090,28270,685296
2011/1/6,28450,29290,28435,29270,825814
2011/1/7,28800,28940,28025,28215,968132
2011/1/10,28450,28715,28375,28405,647774
2011/1/11,28710,28895,28640,28810,599536
2011/1/12,29360,29495,29070,29160,651812
2011/1/13,29290,29375,29010,29075,603808
2011/1/14,28685,28955,28630,28910,404960
2011/1/17,28790,29210,28740,29040,477506
2011/1/18,29060,29240,28910,29200,473206
2011/1/19,29400,29835,29265,29685,494944
2011/1/20,29505,29860,29505,29640,474962
2011/1/21,29790,31100,29750,30875,784270
2011/1/24,31210,32530,31140,32120,778890
2011/1/25,32280,32480,30960,31505,1251554
2011/1/26,31410,31855,30780,31510,1254152
2011/1/27,32000,32710,31950,32635,1012042
2011/1/28,32280,32390,31960,32230,710290
2011/1/31,32015,33145,31970,32810,670588
2011/2/1,33000,33790,32790,33725,649326
2011/2/9,34000,34000,32950,33180,594566
2011/2/10,33680,33865,33420,33585,525486
2011/2/11,34050,34390,33695,33795,643398
2011/2/14,33995,33995,32980,33245,682042
2011/2/15,32980,33800,32850,33430,714120
2011/2/16,33345,33970,33240,33910,878440
2011/2/17,34450,34870,34180,34240,969554
2011/2/18,34680,34680,33370,33455,1183804
2011/2/21,33060,33210,32045,32200,983576
2011/2/22,32250,32835,31285,31910,1544218
2011/2/23,31300,32085,31255,31750,1323868
2011/2/24,31950,32190,29980,30280,1597824
2011/2/25,30180,30665,29820,30590,1446424
2011/2/28,31155,32435,30840,32435,1278682
2011/3/1,32630,33200,32450,32970,1539498
2011/3/2,32500,33330,32020,33200,1670846
2011/3/3,33225,33450,32350,32500,2058480
2011/3/4,32710,33010,32075,32450,1913172
2011/3/7,32650,33145,32400,33090,1556990
2011/3/8,32500,32565,30635,31325,1891186
2011/3/9,31280,31950,30940,31755,1842040
2011/3/10,31110,31550,30870,31185,1795462
2011/3/11,30800,31390,30530,30780,1728816
2011/3/14,30950,31280,29005,29650,2366412
2011/3/15,29600,29850,28725,28980,2315796
2011/3/16,28700,29850,28520,29825,2142620
2011/3/17,29170,29770,28930,29535,2249608
2011/3/18,30495,30555,29960,30540,1627902
2011/3/21,30600,30725,30000,30195,1840502
2011/3/22,30085,30355,29640,30195,1781604
2011/3/23,30545,30900,30380,30830,1419724
2011/3/24,30450,30650,30165,30265,1524698
2011/3/25,30600,30650,30170,30210,1453562
2011/3/28,30000,30050,28350,28825,1725512
2011/3/29,28510,29175,28205,28885,2140438
2011/3/30,28800,29185,28650,28730,1975788
2011/3/31,28595,28655,28130,28400,1910362
2011/4/1,28880,28940,28075,28170,1747570
2011/4/6,28150,28860,27885,28755,1800168
2011/4/7,28875,29035,28555,28570,1673100
2011/4/8,28300,29380,28250,29365,1787500
2011/4/11,29235,30840,29235,30110,1715048
2011/4/12,29800,30225,29740,29910,1736200
2011/4/13,29610,29675,29005,29660,1896432
2011/4/14,29230,29350,28515,28585,2133070
2011/4/15,28620,28720,28200,28250,2041036
2011/4/18,28000,28285,27645,28175,1947800
2011/4/19,28190,28400,27400,27655,2177802
2011/4/20,27640,27910,27555,27810,1828970
2011/4/21,27700,28250,27605,27860,2188328
2011/4/22,28160,28445,27895,28335,2052800
2011/4/25,28380,28445,27700,27855,1643334
2011/4/26,27500,27550,27145,27275,1493342
2011/4/27,27270,27270,26455,26595,1750796
2011/4/28,26215,27035,26185,26420,2561798
2011/4/29,26500,26645,26140,26280,1861894
2011/5/3,26330,26530,26120,26495,1392292
2011/5/4,26480,26595,25805,25830,1682110
2011/5/5,25380,25455,24600,24640,1731572
2011/5/6,24300,24890,24205,24785,2119150
2011/5/9,24705,24965,24535,24845,2140276
2011/5/10,24740,25170,24250,25145,3202400
2011/5/11,25595,25640,25150,25180,2618098
2011/5/12,24880,24945,24130,24315,2471880
2011/5/13,24380,25420,24360,25410,2657928
2011/5/16,25300,25655,25085,25310,2872572
2011/5/17,25620,25720,24740,25350,3104400
2011/5/18,25375,25555,25235,25280,2116706
2011/5/19,25540,25750,25140,25150,2381250
2011/5/20,25055,25120,24755,25005,2193100
2011/5/23,25055,25245,24840,25015,1909500
2011/5/24,25060,25460,25035,25220,1584500
2011/5/25,25300,25425,25090,25260,1542442
2011/5/26,25500,25700,25405,25535,1249644
2011/5/27,24250,24535,24220,24355,950794
2011/5/30,24365,24595,24350,24370,797238
2011/5/31,24445,24850,24375,24830,997776
2011/6/1,25040,25080,24650,24755,771548
2011/6/2,24660,24800,24345,24720,997774
2011/6/3,24815,25350,24760,25310,1063216
2011/6/7,24985,25195,24790,24970,1219406
2011/6/8,24650,24650,24075,24445,1427670
2011/6/9,24525,24710,24330,24365,1233200
2011/6/10,24515,24750,24465,24550,1261128
2011/6/13,24500,24555,24160,24170,1064200
2011/6/14,24120,24300,23680,23875,1390100
2011/6/15,24010,24245,23910,24185,1280746
2011/6/16,23790,23930,23645,23720,1157450
2011/6/17,23500,23825,23500,23715,1359530
2011/6/20,23795,23860,23650,23745,845648
2011/6/21,23805,24020,23760,23975,1093956
2011/6/22,23960,24065,23755,23790,1002550
2011/6/23,23680,23680,23300,23370,1190928
2011/6/24,23390,23575,23160,23475,1081062
2011/6/27,23370,23380,22200,22305,1345592
2011/6/28,22575,22590,22225,22235,1338606
2011/6/29,22380,22640,22155,22565,1661668
2011/6/30,22600,22985,22540,22800,1272632
2011/7/1,22500,22500,22245,22285,1343154
2011/7/4,22260,22830,22260,22480,1390146
2011/7/5,22400,22745,22345,22515,1441500
2011/7/6,22450,22865,22160,22840,2161600
2011/7/7,22665,22945,22530,22645,1783188
2011/7/8,22800,23115,22760,22830,1586300
2011/7/11,22675,22710,22195,22205,1503600
2011/7/12,21830,21830,21155,21470,1679500
2011/7/13,21610,21865,21520,21770,1577200
2011/7/14,21915,21980,21435,21695,1869192
2011/7/15,21290,21690,21260,21520,1816684
2011/7/18,21350,21935,21350,21670,1848996
2011/7/19,21785,21960,21710,21805,1678600
2011/7/20,22100,22100,21550,21550,1835272
2011/7/21,21595,21735,21510,21585,1275840
2011/7/22,21580,21800,21575,21710,1164006
2011/7/25,21750,21770,21535,21585,1141328
2011/7/26,21550,21620,21305,21485,1191618
2011/7/27,21710,21910,21675,21855,1313978
2011/7/28,21820,21865,21600,21615,773230
2011/7/29,21635,21695,21360,21395,736926
2011/8/1,21505,21515,21210,21320,753292
2011/8/2,21420,21540,21320,21385,548338
2011/8/3,22025,22050,21645,21675,641054
2011/8/4,21615,21640,21390,21430,558744
2011/8/5,21290,21685,21010,21550,1112100
2011/8/8,21300,21610,21180,21310,787774
2011/8/9,20750,21055,20340,21045,901028
2011/8/10,21100,21160,20850,20945,590204
2011/8/11,20850,21070,20815,20975,546808
2011/8/12,20980,21520,20960,21110,1376950
2011/8/15,21400,21480,21200,21255,742758
2011/8/16,21400,21430,21115,21135,687550
2011/8/17,21140,21360,21120,21300,663438
2011/8/18,21475,21550,21295,21305,700498
2011/8/19,21205,21505,21200,21495,843026
2011/8/22,21475,21530,21340,21350,601448
2011/8/23,21385,21480,21385,21455,344590
2011/8/24,21460,21895,21400,21850,913980
2011/8/25,21790,21880,21710,21800,869584
2011/8/26,21755,21780,21530,21565,653628
2011/8/29,21620,21750,21590,21675,417336
2011/8/30,21725,21850,21680,21760,512916
2011/8/31,21780,21830,21630,21745,461000
2011/9/1,21740,21790,21650,21670,288942
2011/9/2,21680,21830,21655,21760,458618
2011/9/5,21745,21825,21570,21600,424312
2011/9/6,21555,21650,21480,21560,322580
2011/9/7,21630,21710,21585,21710,260960
2011/9/8,21930,22245,21850,22115,1156528
2011/9/9,22120,22170,21960,22040,525896
2011/9/13,22010,22075,21880,21990,371504
2011/9/14,22020,22050,21760,21865,364324
2011/9/15,21920,22080,21840,21945,500810
2011/9/16,21860,21880,21715,21785,311020
2011/9/19,21730,21730,21620,21675,273406
2011/9/20,21435,21600,21435,21500,250992
2011/9/21,21490,21595,21465,21545,187596
2011/9/22,21400,21480,21250,21260,238414
2011/9/23,21000,21100,20555,20725,409804
2011/9/26,20780,20995,20325,20520,338998
2011/9/27,20660,20750,20490,20585,211468
2011/9/28,20590,20615,20420,20470,147302
2011/9/29,20280,20290,20050,20125,251602
2011/9/30,20260,20560,20220,20515,176938
2011/10/10,20505,20550,20420,20455,88772
2011/10/11,20560,20600,20500,20510,81240
2011/10/12,20530,20700,20250,20610,223406
2011/10/13,20430,20550,20400,20465,125436
2011/10/14,20500,20540,20465,20500,74986
2011/10/17,20480,20495,20330,20365,133570
2011/10/18,20300,20320,20165,20190,100164
2011/10/19,20215,20260,20150,20185,73628
2011/10/20,20090,20120,19880,19975,179694
2011/10/21,19850,20135,19850,20040,121256
2011/10/24,20110,20595,20015,20290,221898
2011/10/25,20350,20410,20165,20250,206084
2011/10/26,20290,20400,20255,20275,142848
2011/10/27,20280,20350,20265,20295,69452
2011/10/28,20565,20635,20355,20445,243510
2011/10/31,20445,20475,20180,20255,103012
2011/11/1,20210,20295,20200,20210,60980
2011/11/2,20050,20355,20045,20305,132610
2011/11/3,20265,20285,20210,20255,72620
2011/11/4,20310,20400,20280,20375,88270
2011/11/7,20370,20370,20225,20325,49734
2011/11/8,20260,20300,20245,20280,35162
2011/11/9,20310,20395,20265,20305,44014
2011/11/10,20260,20280,20185,20215,56960
2011/11/11,20295,20320,20265,20270,51272
2011/11/14,20310,20450,20270,20385,109478
2011/11/15,20325,20355,20315,20335,43374
2011/11/16,20420,20430,20315,20370,85716
2011/11/17,20400,20410,20330,20395,47076
2011/11/18,20290,20385,20280,20340,46358
2011/11/21,20215,20285,20210,20255,46102
2011/11/22,20160,20225,20100,20120,48976
2011/11/23,20140,20190,20130,20165,27048
2011/11/24,20140,20165,20055,20110,39778
2011/11/25,20100,20350,19880,20280,167904
2011/11/28,20300,20320,20230,20240,64766
2011/11/29,20250,20310,20245,20295,43966
2011/11/30,20315,20345,20265,20275,54526
2011/12/1,20325,20720,20325,20420,423962
2011/12/5,20465,20530,20425,20515,81352
2011/12/6,20500,20650,20455,20590,159444
2011/12/7,20660,20680,20555,20610,49410
2011/12/8,20555,20605,20480,20545,61728
2011/12/9,20495,20605,20465,20560,59588
2011/12/12,20550,20560,20480,20515,38130
2011/12/13,20400,20480,20380,20410,40964
2011/12/14,20450,20515,20420,20475,23300
2011/12/15,20355,20440,20350,20365,44272
2011/12/16,20405,20810,20395,20695,323482
2011/12/19,20650,20705,20575,20615,86760
2011/12/20,20670,20795,20620,20715,142340
2011/12/21,20725,20780,20680,20690,62504
2011/12/22,20695,20715,20645,20680,56190
2011/12/23,20680,20770,20680,20720,53942
2011/12/26,20720,20740,20640,20670,37024
2011/12/27,20675,20875,20660,20775,194916
2011/12/28,20820,20845,20780,20805,52142
2011/12/29,20755,20880,20755,20805,104658
2011/12/30,20835,20850,20670,20690,98854
2012/1/4,20855,20960,20685,20790,71882
2012/1/5,20780,20880,20755,20825,70494
2012/1/6,20775,20895,20775,20870,44828
2012/1/9,20900,21035,20870,20985,81270
2012/1/10,21020,21100,20980,21090,58572
2012/1/11,21100,21215,21050,21190,70186
2012/1/12,21170,21450,21160,21310,106574
2012/1/13,21245,21305,21110,21140,68190
2012/1/16,21120,21195,21085,21140,33020
2012/1/17,21175,21295,21155,21280,49562
2012/1/18,21320,21425,21280,21325,38782
2012/1/19,21300,21380,21260,21300,27330
2012/1/20,21350,21390,21290,21385,30666
2012/1/30,21350,21560,21320,21495,55182
2012/1/31,21960,22165,21945,22145,61890
2012/2/1,22110,22210,22065,22110,56514
2012/2/2,22135,22170,22025,22095,43682
2012/2/3,22095,22190,22060,22165,51608
2012/2/6,22230,22545,22230,22545,120726
2012/2/7,22520,22730,22330,22410,273382
2012/2/8,22460,22570,22345,22545,151224
2012/2/9,22460,22540,22285,22315,126340
2012/2/10,22160,22290,22080,22185,136002
2012/2/13,22215,22315,22160,22205,73682
2012/2/14,22225,22235,22060,22110,76008
2012/2/15,22145,22210,22090,22090,70990
2012/2/16,22080,22100,21580,21635,167088
2012/2/17,21735,21745,21650,21705,78220
2012/2/20,21735,21795,21600,21635,83980
2012/2/21,21620,21740,21470,21715,133734
2012/2/22,21750,21840,21705,21770,125832
2012/2/23,21650,21715,21605,21625,92156
2012/2/24,21565,21650,21480,21520,94972
2012/2/27,21590,21700,21570,21625,105856
2012/2/28,21650,21830,21630,21815,125388
2012/2/29,21845,21915,21750,21910,126854
2012/3/1,21820,21965,21760,21785,169110
2012/3/2,21810,21830,21665,21760,115430
2012/3/5,21670,22110,21610,22040,353494
2012/3/6,22120,22160,21885,21980,328210
2012/3/7,21820,21830,21615,21625,215812
2012/3/8,21650,21720,21635,21655,107216
2012/3/9,21660,21820,21645,21755,152334
2012/3/12,21670,21705,21505,21560,199694
2012/3/13,21550,21635,21530,21590,101178
2012/3/14,21615,21695,21340,21385,241292
2012/3/15,21320,21395,21280,21290,119308
2012/3/16,21280,21375,21200,21265,125926
2012/3/19,21300,21430,21275,21385,182126
2012/3/20,21430,21455,21310,21355,135638
2012/3/21,21300,21395,21285,21355,89044
2012/3/22,21340,21385,21310,21330,60460
2012/3/23,21380,21410,21340,21360,76180
2012/3/26,21370,21385,21260,21290,108424
2012/3/27,21345,21360,21235,21275,101182
2012/3/28,21300,21355,21215,21215,120432
2012/3/29,21235,21385,21180,21265,211990
2012/3/30,21250,21330,21230,21240,79716
2012/4/5,21060,21185,21040,21155,92880
2012/4/6,21135,21240,21095,21190,94742
2012/4/9,21170,21310,21150,21240,101894
2012/4/10,21260,21465,21255,21430,181656
2012/4/11,21350,21440,21320,21350,144740
2012/4/12,21390,21430,21360,21400,97202
2012/4/13,21455,21490,21375,21380,112308
2012/4/16,21300,21405,21290,21380,85336
2012/4/17,21305,21340,21110,21180,158858
2012/4/18,21230,21255,21160,21225,83328
2012/4/19,21255,21450,21250,21445,282888
2012/4/20,21425,21455,21365,21390,118316
2012/4/23,21400,21415,21235,21235,130692
2012/4/24,21300,21305,21115,21185,178954
2012/4/25,21160,21220,21135,21165,59388
2012/4/26,21170,21200,21140,21170,49144
2012/4/27,21200,21200,21070,21100,99944
2012/5/2,21010,21070,20920,21015,77304
2012/5/3,21005,21075,20955,20980,82552
2012/5/4,20965,21055,20955,21045,75362
2012/5/7,20980,20995,20830,20840,107048
2012/5/8,20780,20850,20705,20790,157356
2012/5/9,20740,20775,20575,20580,120026
2012/5/10,20550,20610,20430,20485,158092
2012/5/11,20260,20270,19685,19685,452228
2012/5/14,19695,19700,19150,19320,528952
2012/5/15,19370,19370,19070,19235,351824
2012/5/16,19185,19295,19055,19065,267106
2012/5/17,18995,19045,18685,18885,483864
2012/5/18,18850,19095,18810,19055,381754
2012/5/21,19160,19310,19155,19265,173748
2012/5/22,20000,20055,19820,19845,194196
2012/5/23,19450,19560,19200,19535,439278
2012/5/24,19500,19725,19440,19640,359398
2012/5/25,19640,19700,19460,19560,273750
2012/5/28,19570,19595,19385,19435,263024
2012/5/29,19400,19650,19365,19595,248598
2012/5/30,19485,19560,19455,19470,160180
2012/5/31,19365,19500,19320,19455,114902
2012/6/1,19450,19545,19305,19330,217708
2012/6/4,19130,19200,18640,18640,330348
2012/6/5,18770,18875,18700,18805,234462
2012/6/6,18725,18875,18635,18750,244730
2012/6/7,19085,19090,18920,18995,338986
2012/6/8,19160,19195,18875,18975,349018
2012/6/11,19065,19190,18890,19025,310070
2012/6/12,18950,19025,18835,18935,281760
2012/6/13,18940,18950,18810,18885,161552
2012/6/14,18870,19295,18860,19065,502606
2012/6/15,19200,19400,19155,19280,475728
2012/6/18,19325,19460,19295,19395,264316
2012/6/19,19460,19485,19340,19375,261156
2012/6/20,19535,19595,19410,19455,236838
2012/6/21,19260,19265,19085,19095,240516
2012/6/25,19000,19265,18980,19210,194044
2012/6/26,19230,19285,19085,19140,157074
2012/6/27,19095,19145,19060,19095,106566
2012/6/28,19120,19200,19105,19155,97888
2012/6/29,19175,19225,19115,19205,104676
2012/7/2,19330,19445,19235,19435,175868
2012/7/3,19430,19620,19375,19520,369272
2012/7/4,19565,19575,19360,19415,258748
2012/7/5,19420,19550,19380,19540,225838
2012/7/6,19460,19515,19400,19475,155836
2012/7/9,19500,19540,19340,19490,169018
2012/7/10,19440,19610,19425,19500,218548
2012/7/11,19500,19635,19400,19435,283760
2012/7/12,19465,19545,19430,19495,131394
2012/7/13,19420,19500,19405,19490,103130
2012/7/16,19605,19685,19550,19570,227198
2012/7/17,19615,19620,19350,19360,214776
2012/7/18,19300,19420,19105,19405,350130
2012/7/19,19435,19540,19420,19535,142376
2012/7/20,19500,19625,19400,19460,185654
2012/7/23,19500,19500,19320,19375,139540
2012/7/24,19320,19580,19235,19390,161128
2012/7/25,19340,19400,19200,19210,197820
2012/7/26,19165,19260,19050,19155,249072
2012/7/27,19190,19200,19060,19165,147182
2012/7/30,19160,19255,18540,18865,419040
2012/7/31,18830,19040,18760,19000,239828
2012/8/1,18960,19080,18835,19020,172990
2012/8/2,18950,19030,18900,18990,122358
2012/8/3,18990,18990,18880,18900,95664
2012/8/6,19100,19190,19030,19175,152916
2012/8/7,19250,19390,19210,19390,210298
2012/8/8,19355,19465,19205,19265,189078
2012/8/9,19330,19400,19305,19380,94050
2012/8/10,19360,19435,19330,19395,118618
2012/8/13,19280,19320,19250,19275,107364
2012/8/14,19265,19360,19215,19320,163326
2012/8/15,19300,19550,19300,19455,272970
2012/8/16,19470,19510,19400,19460,144806
2012/8/17,19465,19495,19410,19435,74956
2012/8/20,19480,19590,19450,19510,164708
2012/8/21,19550,19610,19545,19600,106892
2012/8/22,19705,19765,19560,19645,158736
2012/8/23,19650,19650,19500,19590,120288
2012/8/24,19550,19570,19445,19455,83722
2012/8/27,19485,19500,19280,19335,146298
2012/8/28,19335,19395,19320,19365,80320
2012/8/29,19355,19520,19340,19460,137376
2012/8/30,19495,19545,19450,19540,87516
2012/8/31,19510,19595,19485,19525,90586
2012/9/3,19480,19670,19480,19660,117848
2012/9/4,19620,19635,19505,19540,84614
2012/9/5,19485,19590,19475,19585,64882
2012/9/6,19580,19585,19510,19570,51020
2012/9/7,19570,19645,19525,19595,77652
2012/9/10,19615,19660,19605,19625,64146
2012/9/11,19645,19655,19550,19585,64148
2012/9/12,19550,19595,19505,19575,45750
2012/9/13,19485,19500,19425,19440,75144
2012/9/14,19490,19620,19450,19490,67940
2012/9/17,19610,19610,19465,19580,78334
2012/9/18,19550,19985,19515,19810,476044
2012/9/19,19800,19875,19725,19760,168472
2012/9/20,19790,19855,19705,19780,124766
2012/9/21,19745,19760,19660,19680,97090
2012/9/24,19600,19630,19450,19475,113762
2012/9/25,19485,19520,19450,19490,52402
2012/9/26,19460,19555,19365,19395,66286
2012/9/27,19350,19400,19270,19295,108386
2012/9/28,19350,19445,19140,19405,142814
2012/10/8,19380,19550,19365,19440,47728
2012/10/9,19470,19595,19460,19570,81860
2012/10/10,19550,19585,19510,19555,50828
2012/10/11,19550,19555,19420,19435,57334
2012/10/12,19400,19485,19360,19435,61522
2012/10/15,19405,19480,19325,19430,72566
2012/10/16,19485,19560,19430,19540,64136
2012/10/17,19640,19660,19555,19630,86912
2012/10/18,19775,19845,19710,19820,165892
2012/10/19,19750,19795,19655,19675,62328
2012/10/22,19655,19760,19655,19720,50532
2012/10/23,19720,19725,19610,19620,31022
2012/10/24,19570,19630,19535,19575,40376
2012/10/25,19550,19630,19530,19585,36002
2012/10/26,19575,19615,19540,19560,36830
2012/10/29,19560,19570,19500,19500,23874
2012/10/30,19510,19600,19505,19595,18306
2012/10/31,19540,19550,19510,19525,19528
2012/11/1,19500,19685,19465,19560,30572
2012/11/2,19570,19590,19500,19505,24148
2012/11/5,19205,19260,19010,19045,120898
2012/11/6,19030,19235,19030,19190,69480
2012/11/7,19160,19180,19090,19145,52252
2012/11/8,19095,19125,18950,19125,45614
2012/11/9,19070,19210,19060,19065,67450
2012/11/12,19090,19155,18950,19090,63572
2012/11/13,19155,19165,19060,19095,26894
2012/11/14,19080,19130,19020,19120,51340
2012/11/15,19130,19200,19115,19175,75860
2012/11/16,19220,19245,19140,19150,42376
2012/11/19,19165,19195,19090,19100,34332
2012/11/20,19110,19145,19035,19095,49756
2012/11/21,19115,19150,19075,19095,47646
2012/11/22,19100,19165,19065,19155,41280
2012/11/23,19160,19195,19130,19190,33268
2012/11/26,19150,19220,19130,19195,43978
2012/11/27,19220,19265,19180,19205,36006
2012/11/28,19195,19200,19130,19135,30564
2012/11/29,19120,19175,19075,19095,42092
2012/11/30,19130,19155,19090,19095,29982
2012/12/3,19105,19200,19030,19175,64140
2012/12/4,19170,19180,19090,19120,31288
2012/12/5,19100,19155,19070,19115,53704
2012/12/6,19115,19165,19105,19120,37010
2012/12/7,19135,19190,19105,19140,55544
2012/12/10,19170,19325,19150,19280,157526
2012/12/11,19275,19280,19065,19075,114356
2012/12/12,19110,19175,19065,19150,77004
2012/12/13,19160,19240,19135,19180,67814
2012/12/14,19155,19245,19145,19230,76050
2012/12/17,19280,19450,19255,19390,144326
2012/12/18,19415,19420,19300,19340,77136
2012/12/19,19370,19370,19245,19285,53108
2012/12/20,19260,19290,19115,19185,73476
2012/12/21,19185,19265,19160,19190,54222
2012/12/24,19230,19235,19145,19195,65504
2012/12/25,19200,19240,19170,19210,45204
2012/12/26,19230,19305,19210,19240,69660
2012/12/27,19270,19315,19200,19210,58326
2012/12/28,19185,19215,19040,19070,96528
2012/12/31,19010,19075,18870,18950,88234
2013/1/4,18940,19060,18910,19045,64100
2013/1/7,19010,19250,19000,19225,131476
2013/1/8,19250,19295,19190,19225,61894
2013/1/9,19240,19370,19200,19260,77330
2013/1/10,19260,19295,19210,19265,27944
2013/1/11,19290,19330,19260,19320,52356
2013/1/14,19355,19435,19330,19380,65032
2013/1/15,19380,19515,19340,19395,98664
2013/1/16,19440,19555,19420,19540,81740
2013/1/17,19570,19590,19500,19550,49564
2013/1/18,19590,19615,19505,19600,50846
2013/1/21,19615,19615,19470,19475,41906
2013/1/22,19460,19525,19440,19505,29330
2013/1/23,19580,19805,19550,19720,143910
2013/1/24,19745,19795,19650,19785,69114
2013/1/25,19910,19980,19835,19870,80308
2013/1/28,19785,19885,19770,19875,32142
2013/1/29,19735,20445,19730,20445,326102
2013/1/30,20400,20460,20275,20325,298162
2013/1/31,20345,20395,20230,20275,143930
2013/2/1,20300,20530,20110,20130,465920
2013/2/4,20175,20265,20100,20200,229654
2013/2/5,20115,20325,20070,20175,293224
2013/2/6,20180,20275,20020,20020,202272
2013/2/7,20000,20015,19750,19770,176456
